"Date","Price","Open","High","Low","Vol.","Change %"
"01/07/2015","675.27","675.27","675.27","675.27","","1.06%"
"01/06/2015","668.19","668.19","668.19","668.19","","-1.63%"
"01/05/2015","679.27","679.27","679.27","679.27","","-1.58%"
"01/02/2015","690.17","690.17","690.17","690.17","","-0.71%"
"12/31/2014","695.08","695.08","695.08","695.08","","-0.71%"
"12/30/2014","700.08","700.08","700.08","700.08","","-0.37%"
"12/29/2014","702.66","702.66","702.66","702.66","","0.40%"
"12/26/2014","699.86","699.86","699.86","699.86","","0.69%"
"12/24/2014","695.08","695.08","695.08","695.08","","0.21%"
"12/23/2014","693.59","693.59","693.59","693.59","","0.41%"
"12/22/2014","690.73","690.73","690.73","690.73","","0.77%"
"12/19/2014","685.48","685.48","685.48","685.48","","0.09%"
"12/18/2014","684.88","684.88","684.88","684.88","","1.38%"
"12/17/2014","675.56","675.56","675.56","675.56","","2.74%"
"12/16/2014","657.55","657.55","657.55","657.55","","-0.14%"
"12/15/2014","658.48","658.48","658.48","658.48","","-0.86%"
"12/12/2014","664.20","664.20","664.20","664.20","","-1.28%"
"12/11/2014","672.79","672.79","672.79","672.79","","0.34%"
"12/10/2014","670.48","670.48","670.48","670.48","","-2.28%"
"12/09/2014","686.09","686.09","686.09","686.09","","1.75%"
"12/08/2014","674.26","674.26","674.26","674.26","","-1.24%"
"12/05/2014","682.70","682.70","682.70","682.70","","0.64%"
"12/04/2014","678.39","678.39","678.39","678.39","","-0.44%"
"12/03/2014","681.41","681.41","681.41","681.41","","1.01%"
"12/02/2014","674.59","674.59","674.59","674.59","","1.08%"
"12/01/2014","667.41","667.41","667.41","667.41","","-1.39%"
"11/28/2014","676.82","676.82","676.82","676.82","","-1.41%"
"11/26/2014","686.48","686.48","686.48","686.48","","0.28%"
"11/25/2014","684.57","684.57","684.57","684.57","","-0.08%"
"11/24/2014","685.09","685.09","685.09","685.09","","1.14%"
"11/21/2014","677.36","677.36","677.36","677.36","","0.07%"
"11/20/2014","676.91","676.91","676.91","676.91","","1.15%"
"11/19/2014","669.21","669.21","669.21","669.21","","-0.99%"
"11/18/2014","675.87","675.87","675.87","675.87","","0.42%"
"11/17/2014","673.01","673.01","673.01","673.01","","-0.93%"
"11/14/2014","679.36","679.36","679.36","679.36","","-0.11%"
"11/13/2014","680.13","680.13","680.13","680.13","","-0.86%"
"11/12/2014","686.06","686.06","686.06","686.06","","0.66%"
"11/11/2014","681.56","681.56","681.56","681.56","","0.02%"
"11/10/2014","681.39","681.39","681.39","681.39","","0.34%"
"11/07/2014","679.06","679.06","679.06","679.06","","0.02%"
"11/06/2014","678.90","678.90","678.90","678.90","","0.25%"
"11/05/2014","677.22","677.22","677.22","677.22","","0.22%"
"11/04/2014","675.72","675.72","675.72","675.72","","-0.31%"
"11/03/2014","677.85","677.85","677.85","677.85","","-0.24%"
"10/31/2014","679.50","679.50","679.50","679.50","","1.65%"
"10/30/2014","668.48","668.48","668.48","668.48","","0.74%"
"10/29/2014","663.58","663.58","663.58","663.58","","-0.10%"
"10/28/2014","664.26","664.26","664.26","664.26","","2.95%"
"10/27/2014","645.21","645.21","645.21","645.21","","-0.09%"
"10/24/2014","645.80","645.80","645.80","645.80","","0.18%"
"10/23/2014","644.65","644.65","644.65","644.65","","1.58%"
"10/22/2014","634.63","634.63","634.63","634.63","","-1.21%"
"10/21/2014","642.39","642.39","642.39","642.39","","1.66%"
"10/20/2014","631.88","631.88","631.88","631.88","","1.15%"
"10/17/2014","624.69","624.69","624.69","624.69","","-0.29%"
"10/16/2014","626.52","626.52","626.52","626.52","","0.89%"
"10/15/2014","620.98","620.98","620.98","620.98","","0.70%"
"10/14/2014","616.68","616.68","616.68","616.68","","1.20%"
"10/13/2014","609.39","609.39","609.39","609.39","","-0.25%"
"10/10/2014","610.90","610.90","610.90","610.90","","-1.07%"
"10/09/2014","617.50","617.50","617.50","617.50","","-2.35%"
"10/08/2014","632.33","632.33","632.33","632.33","","1.89%"
"10/07/2014","620.61","620.61","620.61","620.61","","-1.61%"
"10/06/2014","630.77","630.77","630.77","630.77","","-0.87%"
"10/03/2014","636.31","636.31","636.31","636.31","","0.67%"
"10/02/2014","632.09","632.09","632.09","632.09","","0.87%"
"10/01/2014","626.61","626.61","626.61","626.61","","-1.32%"
"09/30/2014","634.99","634.99","634.99","634.99","","-1.26%"
"09/29/2014","643.11","643.11","643.11","643.11","","-0.08%"
"09/26/2014","643.65","643.65","643.65","643.65","","0.64%"
"09/25/2014","639.53","639.53","639.53","639.53","","-1.45%"
"09/24/2014","648.93","648.93","648.93","648.93","","0.80%"
"09/23/2014","643.80","643.80","643.80","643.80","","-1.00%"
"09/22/2014","650.32","650.32","650.32","650.32","","-1.21%"
"09/19/2014","658.30","658.30","658.30","658.30","","-1.10%"
"09/18/2014","665.65","665.65","665.65","665.65","","0.57%"
"09/17/2014","661.91","661.91","661.91","661.91","","0.21%"
"09/16/2014","660.52","660.52","660.52","660.52","","0.39%"
"09/15/2014","657.95","657.95","657.95","657.95","","-0.99%"
"09/12/2014","664.56","664.56","664.56","664.56","","-1.02%"
"09/11/2014","671.40","671.40","671.40","671.40","","0.66%"
"09/10/2014","667.03","667.03","667.03","667.03","","0.31%"
"09/09/2014","664.97","664.97","664.97","664.97","","-1.14%"
"09/08/2014","672.67","672.67","672.67","672.67","","0.09%"
"09/05/2014","672.04","672.04","672.04","672.04","","0.20%"
"09/04/2014","670.67","670.67","670.67","670.67","","-0.27%"
"09/03/2014","672.48","672.48","672.48","672.48","","-0.46%"
"09/02/2014","675.59","675.59","675.59","675.59","","0.55%"
"08/29/2014","671.88","671.88","671.88","671.88","","0.62%"
"08/28/2014","667.74","667.74","667.74","667.74","","-0.61%"
"08/27/2014","671.84","671.84","671.84","671.84","","-0.19%"
"08/26/2014","673.15","673.15","673.15","673.15","","0.71%"
"08/25/2014","668.42","668.42","668.42","668.42","","0.11%"
"08/22/2014","667.71","667.71","667.71","667.71","","-0.07%"
"08/21/2014","668.16","668.16","668.16","668.16","","0.38%"
"08/20/2014","665.60","665.60","665.60","665.60","","-0.56%"
"08/19/2014","669.33","669.33","669.33","669.33","","0.40%"
"08/18/2014","666.64","666.64","666.64","666.64","","1.45%"
"08/15/2014","657.10","657.10","657.10","657.10","","-0.12%"
"08/14/2014","657.89","657.89","657.89","657.89","","0.11%"
"08/13/2014","657.18","657.18","657.18","657.18","","0.58%"
"08/12/2014","653.36","653.36","653.36","653.36","","-0.67%"
"08/11/2014","657.75","657.75","657.75","657.75","","0.86%"
"08/08/2014","652.14","652.14","652.14","652.14","","0.95%"
"08/07/2014","646.03","646.03","646.03","646.03","","-0.53%"
"08/06/2014","649.48","649.48","649.48","649.48","","0.25%"
"08/05/2014","647.86","647.86","647.86","647.86","","-0.16%"
"08/04/2014","648.88","648.88","648.88","648.88","","0.87%"
"08/01/2014","643.29","643.29","643.29","643.29","","-0.25%"
"07/31/2014","644.93","644.93","644.93","644.93","","-2.26%"
"07/30/2014","659.83","659.83","659.83","659.83","","0.23%"
"07/29/2014","658.29","658.29","658.29","658.29","","0.15%"
"07/28/2014","657.32","657.32","657.32","657.32","","-0.34%"
"07/25/2014","659.58","659.58","659.58","659.58","","-0.99%"
"07/24/2014","666.16","666.16","666.16","666.16","","0.02%"
"07/23/2014","666.00","666.00","666.00","666.00","","-0.10%"
"07/22/2014","666.68","666.68","666.68","666.68","","0.89%"
"07/21/2014","660.83","660.83","660.83","660.83","","-0.48%"
"07/18/2014","664.04","664.04","664.04","664.04","","1.43%"
"07/17/2014","654.69","654.69","654.69","654.69","","-1.31%"
"07/16/2014","663.36","663.36","663.36","663.36","","-0.20%"
"07/15/2014","664.68","664.68","664.68","664.68","","-0.83%"
"07/14/2014","670.21","670.21","670.21","670.21","","0.46%"
"07/11/2014","667.14","667.14","667.14","667.14","","-0.31%"
"07/10/2014","669.21","669.21","669.21","669.21","","-1.04%"
"07/09/2014","676.23","676.23","676.23","676.23","","0.09%"
"07/08/2014","675.63","675.63","675.63","675.63","","-0.93%"
"07/07/2014","681.99","681.99","681.99","681.99","","-1.52%"
"07/03/2014","692.54","692.54","692.54","692.54","","0.82%"
"07/02/2014","686.93","686.93","686.93","686.93","","-0.57%"
"07/01/2014","690.88","690.88","690.88","690.88","","1.17%"
"06/30/2014","682.87","682.87","682.87","682.87","","0.33%"
"06/27/2014","680.61","680.61","680.61","680.61","","0.74%"
"06/26/2014","675.58","675.58","675.58","675.58","","-0.23%"
"06/25/2014","677.15","677.15","677.15","677.15","","0.70%"
"06/24/2014","672.44","672.44","672.44","672.44","","-0.82%"
"06/23/2014","678.02","678.02","678.02","678.02","","-0.23%"
"06/20/2014","679.59","679.59","679.59","679.59","","0.35%"
"06/19/2014","677.23","677.23","677.23","677.23","","0.04%"
"06/18/2014","676.97","676.97","676.97","676.97","","0.50%"
"06/17/2014","673.58","673.58","673.58","673.58","","0.83%"
"06/16/2014","668.02","668.02","668.02","668.02","","0.11%"
"06/13/2014","667.29","667.29","667.29","667.29","","0.28%"
"06/12/2014","665.40","665.40","665.40","665.40","","-0.69%"
"06/11/2014","670.00","670.00","670.00","670.00","","-0.54%"
"06/10/2014","673.67","673.67","673.67","673.67","","-0.39%"
"06/09/2014","676.30","676.30","676.30","676.30","","0.75%"
"06/06/2014","671.26","671.26","671.26","671.26","","0.88%"
"06/05/2014","665.40","665.40","665.40","665.40","","2.02%"
"06/04/2014","652.24","652.24","652.24","652.24","","0.43%"
"06/03/2014","649.42","649.42","649.42","649.42","","-0.25%"
"06/02/2014","651.05","651.05","651.05","651.05","","-0.30%"
"05/30/2014","653.01","653.01","653.01","653.01","","-0.37%"
"05/29/2014","655.41","655.41","655.41","655.41","","0.20%"
"05/28/2014","654.12","654.12","654.12","654.12","","-0.64%"
"05/27/2014","658.32","658.32","658.32","658.32","","1.28%"
"05/23/2014","650.03","650.03","650.03","650.03","","1.02%"
"05/22/2014","643.47","643.47","643.47","643.47","","0.83%"
"05/21/2014","638.16","638.16","638.16","638.16","","0.44%"
"05/20/2014","635.37","635.37","635.37","635.37","","-1.43%"
"05/19/2014","644.59","644.59","644.59","644.59","","0.86%"
"05/16/2014","639.08","639.08","639.08","639.08","","0.81%"
"05/15/2014","633.97","633.97","633.97","633.97","","-0.52%"
"05/14/2014","637.26","637.26","637.26","637.26","","-1.84%"
"05/13/2014","649.20","649.20","649.20","649.20","","-1.20%"
"05/12/2014","657.08","657.08","657.08","657.08","","2.24%"
"05/09/2014","642.69","642.69","642.69","642.69","","0.80%"
"05/08/2014","637.59","637.59","637.59","637.59","","-0.83%"
"05/07/2014","642.91","642.91","642.91","642.91","","0.42%"
"05/06/2014","640.25","640.25","640.25","640.25","","-1.63%"
"05/05/2014","650.84","650.84","650.84","650.84","","-0.26%"
"05/02/2014","652.56","652.56","652.56","652.56","","0.30%"
"05/01/2014","650.63","650.63","650.63","650.63","","-0.21%"
"04/30/2014","651.97","651.97","651.97","651.97","","0.57%"
"04/29/2014","648.26","648.26","648.26","648.26","","0.28%"
"04/28/2014","646.44","646.44","646.44","646.44","","-0.51%"
"04/25/2014","649.73","649.73","649.73","649.73","","-1.53%"
"04/24/2014","659.81","659.81","659.81","659.81","","-0.28%"
"04/23/2014","661.69","661.69","661.69","661.69","","-0.60%"
"04/22/2014","665.66","665.66","665.66","665.66","","0.89%"
"04/21/2014","659.81","659.81","659.81","659.81","","0.32%"
"04/17/2014","657.73","657.73","657.73","657.73","","0.57%"
"04/16/2014","654.01","654.01","654.01","654.01","","0.92%"
"04/15/2014","648.06","648.06","648.06","648.06","","0.31%"
"04/14/2014","646.08","646.08","646.08","646.08","","0.51%"
"04/11/2014","642.79","642.79","642.79","642.79","","-1.23%"
"04/10/2014","650.77","650.77","650.77","650.77","","-2.42%"
"04/09/2014","666.90","666.90","666.90","666.90","","0.98%"
"04/08/2014","660.40","660.40","660.40","660.40","","0.86%"
"04/07/2014","654.79","654.79","654.79","654.79","","-1.30%"
"04/04/2014","663.44","663.44","663.44","663.44","","-2.13%"
"04/03/2014","677.90","677.90","677.90","677.90","","-0.65%"
"04/02/2014","682.33","682.33","682.33","682.33","","0.42%"
"04/01/2014","679.51","679.51","679.51","679.51","","1.25%"
"03/31/2014","671.12","671.12","671.12","671.12","","1.80%"
"03/28/2014","659.25","659.25","659.25","659.25","","0.23%"
"03/27/2014","657.71","657.71","657.71","657.71","","-0.34%"
"03/26/2014","659.97","659.97","659.97","659.97","","-1.72%"
"03/25/2014","671.55","671.55","671.55","671.55","","-0.04%"
"03/24/2014","671.82","671.82","671.82","671.82","","-0.97%"
"03/21/2014","678.37","678.37","678.37","678.37","","-0.25%"
"03/20/2014","680.08","680.08","680.08","680.08","","0.33%"
"03/19/2014","677.82","677.82","677.82","677.82","","-0.75%"
"03/18/2014","682.91","682.91","682.91","682.91","","1.32%"
"03/17/2014","674.04","674.04","674.04","674.04","","0.66%"
"03/14/2014","669.63","669.63","669.63","669.63","","0.45%"
"03/13/2014","666.62","666.62","666.62","666.62","","-1.23%"
"03/12/2014","674.94","674.94","674.94","674.94","","0.22%"
"03/11/2014","673.45","673.45","673.45","673.45","","-1.01%"
"03/10/2014","680.31","680.31","680.31","680.31","","-0.13%"
"03/07/2014","681.22","681.22","681.22","681.22","","0.08%"
"03/06/2014","680.70","680.70","680.70","680.70","","0.17%"
"03/05/2014","679.57","679.57","679.57","679.57","","-0.23%"
"03/04/2014","681.11","681.11","681.11","681.11","","2.67%"
"03/03/2014","663.41","663.41","663.41","663.41","","-0.59%"
"02/28/2014","667.33","667.33","667.33","667.33","","-0.02%"
"02/27/2014","667.49","667.49","667.49","667.49","","0.31%"
"02/26/2014","665.42","665.42","665.42","665.42","","0.87%"
"02/25/2014","659.71","659.71","659.71","659.71","","-0.13%"
"02/24/2014","660.56","660.56","660.56","660.56","","0.82%"
"02/21/2014","655.18","655.18","655.18","655.18","","-0.01%"
"02/20/2014","655.25","655.25","655.25","655.25","","1.17%"
"02/19/2014","647.65","647.65","647.65","647.65","","-0.97%"
"02/18/2014","653.98","653.98","653.98","653.98","","0.83%"
"02/14/2014","648.62","648.62","648.62","648.62","","0.17%"
"02/13/2014","647.49","647.49","647.49","647.49","","1.36%"
"02/12/2014","638.80","638.80","638.80","638.80","","0.28%"
"02/11/2014","637.01","637.01","637.01","637.01","","0.84%"
"02/10/2014","631.73","631.73","631.73","631.73","","0.00%"
"02/07/2014","631.73","631.73","631.73","631.73","","0.78%"
"02/06/2014","626.83","626.83","626.83","626.83","","1.11%"
"02/05/2014","619.96","619.96","619.96","619.96","","-0.70%"
"02/04/2014","624.31","624.31","624.31","624.31","","0.65%"
"02/03/2014","620.26","620.26","620.26","620.26","","-3.01%"
"01/31/2014","639.51","639.51","639.51","639.51","","-0.67%"
"01/30/2014","643.81","643.81","643.81","643.81","","1.29%"
"01/29/2014","635.64","635.64","635.64","635.64","","-1.35%"
"01/28/2014","644.34","644.34","644.34","644.34","","0.81%"
"01/27/2014","639.17","639.17","639.17","639.17","","-1.28%"
"01/24/2014","647.43","647.43","647.43","647.43","","-2.30%"
"01/23/2014","662.64","662.64","662.64","662.64","","-0.69%"
"01/22/2014","667.22","667.22","667.22","667.22","","0.55%"
"01/21/2014","663.55","663.55","663.55","663.55","","0.57%"
"01/17/2014","659.81","659.81","659.81","659.81","","-0.51%"
"01/16/2014","663.19","663.19","663.19","663.19","","-0.06%"
"01/15/2014","663.56","663.56","663.56","663.56","","0.74%"
"01/14/2014","658.69","658.69","658.69","658.69","","1.20%"
"01/13/2014","650.88","650.88","650.88","650.88","","-1.35%"
"01/10/2014","659.80","659.80","659.80","659.80","","0.32%"
"01/09/2014","657.68","657.68","657.68","657.68","","-0.04%"
"01/08/2014","657.97","657.97","657.97","657.97","","-0.32%"
"01/07/2014","660.11","660.11","660.11","660.11","","0.87%"
"01/06/2014","654.39","654.39","654.39","654.39","","-0.86%"
"01/03/2014","660.06","660.06","660.06","660.06","","0.42%"
"01/02/2014","657.29","657.29","657.29","657.29","","-1.24%"
"12/31/2013","665.54","665.54","665.54","665.54","","0.15%"
"12/30/2013","664.56","664.56","664.56","664.56","","-0.08%"
"12/27/2013","665.07","665.07","665.07","665.07","","-0.17%"
"12/26/2013","666.19","666.19","666.19","666.19","","0.16%"
"12/24/2013","665.15","665.15","665.15","665.15","","0.33%"
"12/23/2013","662.97","662.97","662.97","662.97","","0.85%"
"12/20/2013","657.41","657.41","657.41","657.41","","1.82%"
"12/19/2013","645.69","645.69","645.69","645.69","","-0.81%"
"12/18/2013","650.99","650.99","650.99","650.99","","1.23%"
"12/17/2013","643.08","643.08","643.08","643.08","","-0.16%"
"12/16/2013","644.09","644.09","644.09","644.09","","1.15%"
"12/13/2013","636.78","636.78","636.78","636.78","","0.34%"
"12/12/2013","634.61","634.61","634.61","634.61","","0.22%"
"12/11/2013","633.23","633.23","633.23","633.23","","-1.41%"
"12/10/2013","642.27","642.27","642.27","642.27","","-0.99%"
"12/09/2013","648.67","648.67","648.67","648.67","","-0.14%"
"12/06/2013","649.58","649.58","649.58","649.58","","0.77%"
"12/05/2013","644.64","644.64","644.64","644.64","","0.22%"
"12/04/2013","643.23","643.23","643.23","643.23","","-0.36%"
"12/03/2013","645.53","645.53","645.53","645.53","","-0.42%"
"12/02/2013","648.27","648.27","648.27","648.27","","-1.31%"
"11/29/2013","656.85","656.85","656.85","656.85","","0.08%"
"11/27/2013","656.34","656.34","656.34","656.34","","0.57%"
"11/26/2013","652.62","652.62","652.62","652.62","","0.80%"
"11/25/2013","647.45","647.45","647.45","647.45","","-0.10%"
"11/22/2013","648.08","648.08","648.08","648.08","","0.41%"
"11/21/2013","645.42","645.42","645.42","645.42","","1.79%"
"11/20/2013","634.07","634.07","634.07","634.07","","-0.18%"
"11/19/2013","635.22","635.22","635.22","635.22","","-0.46%"
"11/18/2013","638.13","638.13","638.13","638.13","","-0.44%"
"11/15/2013","640.92","640.92","640.92","640.92","","0.34%"
"11/14/2013","638.76","638.76","638.76","638.76","","0.02%"
"11/13/2013","638.63","638.63","638.63","638.63","","0.82%"
"11/12/2013","633.45","633.45","633.45","633.45","","0.04%"
"11/11/2013","633.18","633.18","633.18","633.18","","0.05%"
"11/08/2013","632.84","632.84","632.84","632.84","","1.76%"
"11/07/2013","621.89","621.89","621.89","621.89","","-1.67%"
"11/06/2013","632.48","632.48","632.48","632.48","","-0.06%"
"11/05/2013","632.88","632.88","632.88","632.88","","-0.29%"
"11/04/2013","634.69","634.69","634.69","634.69","","1.28%"
"11/01/2013","626.68","626.68","626.68","626.68","","-0.41%"
"10/31/2013","629.27","629.27","629.27","629.27","","-0.48%"
"10/30/2013","632.33","632.33","632.33","632.33","","-1.15%"
"10/29/2013","639.70","639.70","639.70","639.70","","0.43%"
"10/28/2013","636.95","636.95","636.95","636.95","","0.07%"
"10/25/2013","636.48","636.48","636.48","636.48","","0.03%"
"10/24/2013","636.28","636.28","636.28","636.28","","0.66%"
"10/23/2013","632.08","632.08","632.08","632.08","","-0.28%"
"10/22/2013","633.88","633.88","633.88","633.88","","0.31%"
"10/21/2013","631.93","631.93","631.93","631.93","","-0.13%"
"10/18/2013","632.74","632.74","632.74","632.74","","1.22%"
"10/17/2013","625.13","625.13","625.13","625.13","","0.92%"
"10/16/2013","619.44","619.44","619.44","619.44","","1.00%"
"10/15/2013","613.29","613.29","613.29","613.29","","-0.91%"
"10/14/2013","618.95","618.95","618.95","618.95","","0.56%"
"10/11/2013","615.48","615.48","615.48","615.48","","1.44%"
"10/10/2013","606.77","606.77","606.77","606.77","","2.38%"
"10/09/2013","592.64","592.64","592.64","592.64","","-0.11%"
"10/08/2013","593.30","593.30","593.30","593.30","","-1.38%"
"10/07/2013","601.59","601.59","601.59","601.59","","-1.10%"
"10/04/2013","608.28","608.28","608.28","608.28","","0.62%"
"10/03/2013","604.51","604.51","604.51","604.51","","-1.11%"
"10/02/2013","611.30","611.30","611.30","611.30","","-0.66%"
"10/01/2013","615.34","615.34","615.34","615.34","","1.25%"
"09/30/2013","607.76","607.76","607.76","607.76","","0.19%"
"09/27/2013","606.61","606.61","606.61","606.61","","-0.42%"
"09/26/2013","609.15","609.15","609.15","609.15","","0.54%"
"09/25/2013","605.87","605.87","605.87","605.87","","-0.18%"
"09/24/2013","606.95","606.95","606.95","606.95","","0.32%"
"09/23/2013","605.01","605.01","605.01","605.01","","-0.04%"
"09/20/2013","605.28","605.28","605.28","605.28","","-0.11%"
"09/19/2013","605.96","605.96","605.96","605.96","","-0.21%"
"09/18/2013","607.24","607.24","607.24","607.24","","1.00%"
"09/17/2013","601.24","601.24","601.24","601.24","","0.75%"
"09/16/2013","596.77","596.77","596.77","596.77","","0.24%"
"09/13/2013","595.37","595.37","595.37","595.37","","0.57%"
"09/12/2013","591.99","591.99","591.99","591.99","","-0.69%"
"09/11/2013","596.09","596.09","596.09","596.09","","0.06%"
"09/10/2013","595.73","595.73","595.73","595.73","","0.93%"
"09/09/2013","590.24","590.24","590.24","590.24","","1.53%"
"09/06/2013","581.37","581.37","581.37","581.37","","0.03%"
"09/05/2013","581.18","581.18","581.18","581.18","","0.27%"
"09/04/2013","579.59","579.59","579.59","579.59","","0.78%"
"09/03/2013","575.12","575.12","575.12","575.12","","0.40%"
"08/30/2013","572.82","572.82","572.82","572.82","","-1.50%"
"08/29/2013","581.52","581.52","581.52","581.52","","0.90%"
"08/28/2013","576.36","576.36","576.36","576.36","","0.25%"
"08/27/2013","574.93","574.93","574.93","574.93","","-2.24%"
"08/26/2013","588.11","588.11","588.11","588.11","","-0.07%"
"08/23/2013","588.53","588.53","588.53","588.53","","0.16%"
"08/22/2013","587.57","587.57","587.57","587.57","","1.36%"
"08/21/2013","579.71","579.71","579.71","579.71","","-0.66%"
"08/20/2013","583.58","583.58","583.58","583.58","","1.47%"
"08/19/2013","575.10","575.10","575.10","575.10","","-0.89%"
"08/16/2013","580.24","580.24","580.24","580.24","","-0.34%"
"08/15/2013","582.22","582.22","582.22","582.22","","-1.77%"
"08/14/2013","592.69","592.69","592.69","592.69","","-0.38%"
"08/13/2013","594.97","594.97","594.97","594.97","","-0.03%"
"08/12/2013","595.13","595.13","595.13","595.13","","0.52%"
"08/09/2013","592.07","592.07","592.07","592.07","","-0.03%"
"08/08/2013","592.22","592.22","592.22","592.22","","0.56%"
"08/07/2013","588.91","588.91","588.91","588.91","","-0.66%"
"08/06/2013","592.84","592.84","592.84","592.84","","-0.96%"
"08/05/2013","598.58","598.58","598.58","598.58","","0.49%"
"08/02/2013","595.68","595.68","595.68","595.68","","-0.03%"
"08/01/2013","595.83","595.83","595.83","595.83","","1.37%"
"07/31/2013","587.76","587.76","587.76","587.76","","0.21%"
"07/30/2013","586.52","586.52","586.52","586.52","","0.28%"
"07/29/2013","584.89","584.89","584.89","584.89","","-0.64%"
"07/26/2013","588.67","588.67","588.67","588.67","","-0.54%"
"07/25/2013","591.87","591.87","591.87","591.87","","0.86%"
"07/24/2013","586.80","586.80","586.80","586.80","","-0.74%"
"07/23/2013","591.19","591.19","591.19","591.19","","-0.11%"
"07/22/2013","591.87","591.87","591.87","591.87","","0.27%"
"07/19/2013","590.25","590.25","590.25","590.25","","-0.02%"
"07/18/2013","590.35","590.35","590.35","590.35","","0.79%"
"07/17/2013","585.72","585.72","585.72","585.72","","0.27%"
"07/16/2013","584.15","584.15","584.15","584.15","","-0.39%"
"07/15/2013","586.41","586.41","586.41","586.41","","0.43%"
"07/12/2013","583.89","583.89","583.89","583.89","","0.21%"
"07/11/2013","582.68","582.68","582.68","582.68","","0.99%"
"07/10/2013","576.95","576.95","576.95","576.95","","0.14%"
"07/09/2013","576.17","576.17","576.17","576.17","","1.06%"
"07/08/2013","570.12","570.12","570.12","570.12","","0.35%"
"07/05/2013","568.15","568.15","568.15","568.15","","1.47%"
"07/03/2013","559.93","559.93","559.93","559.93","","0.14%"
"07/02/2013","559.16","559.16","559.16","559.16","","0.12%"
"07/01/2013","558.48","558.48","558.48","558.48","","1.45%"
"06/28/2013","550.52","550.52","550.52","550.52","","-0.34%"
"06/27/2013","552.40","552.40","552.40","552.40","","1.78%"
"06/26/2013","542.75","542.75","542.75","542.75","","0.15%"
"06/25/2013","541.94","541.94","541.94","541.94","","1.05%"
"06/24/2013","536.32","536.32","536.32","536.32","","-1.28%"
"06/21/2013","543.27","543.27","543.27","543.27","","0.40%"
"06/20/2013","541.11","541.11","541.11","541.11","","-2.45%"
"06/19/2013","554.69","554.69","554.69","554.69","","-1.25%"
"06/18/2013","561.72","561.72","561.72","561.72","","1.23%"
"06/17/2013","554.88","554.88","554.88","554.88","","0.71%"
"06/14/2013","550.98","550.98","550.98","550.98","","-0.92%"
"06/13/2013","556.08","556.08","556.08","556.08","","1.71%"
"06/12/2013","546.71","546.71","546.71","546.71","","-0.83%"
"06/11/2013","551.26","551.26","551.26","551.26","","-1.08%"
"06/10/2013","557.27","557.27","557.27","557.27","","0.57%"
"06/07/2013","554.11","554.11","554.11","554.11","","0.77%"
"06/06/2013","549.88","549.88","549.88","549.88","","0.98%"
"06/05/2013","544.56","544.56","544.56","544.56","","-1.28%"
"06/04/2013","551.64","551.64","551.64","551.64","","-0.87%"
"06/03/2013","556.47","556.47","556.47","556.47","","0.81%"
"05/31/2013","551.98","551.98","551.98","551.98","","-0.96%"
"05/30/2013","557.35","557.35","557.35","557.35","","0.62%"
"05/29/2013","553.94","553.94","553.94","553.94","","-1.18%"
"05/28/2013","560.54","560.54","560.54","560.54","","1.33%"
"05/24/2013","553.18","553.18","553.18","553.18","","0.00%"
"05/23/2013","553.17","553.17","553.17","553.17","","-0.08%"
"05/22/2013","553.62","553.62","553.62","553.62","","-1.58%"
"05/21/2013","562.52","562.52","562.52","562.52","","0.14%"
"05/20/2013","561.76","561.76","561.76","561.76","","0.21%"
"05/17/2013","560.60","560.60","560.60","560.60","","1.26%"
"05/16/2013","553.62","553.62","553.62","553.62","","-0.43%"
"05/15/2013","556.01","556.01","556.01","556.01","","0.34%"
"05/14/2013","554.11","554.11","554.11","554.11","","1.29%"
"05/13/2013","547.05","547.05","547.05","547.05","","-0.28%"
"05/10/2013","548.58","548.58","548.58","548.58","","0.94%"
"05/09/2013","543.48","543.48","543.48","543.48","","-0.34%"
"05/08/2013","545.33","545.33","545.33","545.33","","0.42%"
"05/07/2013","543.07","543.07","543.07","543.07","","1.01%"
"05/06/2013","537.66","537.66","537.66","537.66","","0.45%"
"05/03/2013","535.24","535.24","535.24","535.24","","1.71%"
"05/02/2013","526.23","526.23","526.23","526.23","","1.65%"
"05/01/2013","517.68","517.68","517.68","517.68","","-2.25%"
"04/30/2013","529.60","529.60","529.60","529.60","","0.52%"
"04/29/2013","526.88","526.88","526.88","526.88","","0.74%"
"04/26/2013","523.00","523.00","523.00","523.00","","-0.64%"
"04/25/2013","526.35","526.35","526.35","526.35","","0.66%"
"04/24/2013","522.89","522.89","522.89","522.89","","0.64%"
"04/23/2013","519.56","519.56","519.56","519.56","","1.58%"
"04/22/2013","511.50","511.50","511.50","511.50","","0.13%"
"04/19/2013","510.86","510.86","510.86","510.86","","1.22%"
"04/18/2013","504.70","504.70","504.70","504.70","","-0.66%"
"04/17/2013","508.05","508.05","508.05","508.05","","-1.67%"
"04/16/2013","516.66","516.66","516.66","516.66","","1.66%"
"04/15/2013","508.24","508.24","508.24","508.24","","-3.49%"
"04/12/2013","526.64","526.64","526.64","526.64","","-0.45%"
"04/11/2013","529.02","529.02","529.02","529.02","","0.05%"
"04/10/2013","528.77","528.77","528.77","528.77","","1.74%"
"04/09/2013","519.71","519.71","519.71","519.71","","-0.47%"
"04/08/2013","522.18","522.18","522.18","522.18","","0.91%"
"04/05/2013","517.47","517.47","517.47","517.47","","-0.24%"
