"mic","symbol","isin","date","open_value","high_value","low_value","last_value","change_prev_close_percentage","turnover"
"XZAG","CBX10","HRZB00ICBE11","2012-08-10",919.93,923.72,917.28,922.66,0.09,534705.65
"XZAG","CBX10","HRZB00ICBE11","2012-08-09",917.60,923.52,916.96,921.80,0.46,484749.13
"XZAG","CBX10","HRZB00ICBE11","2012-08-08",921.86,922.93,916.53,917.57,-0.45,416684.49
"XZAG","CBX10","HRZB00ICBE11","2012-08-07",930.64,932.90,921.68,921.76,-1.01,256891.80
"XZAG","CBX10","HRZB00ICBE11","2012-08-06",932.39,932.39,926.99,931.20,-0.11,225532.18
"XZAG","CBX10","HRZB00ICBE11","2012-08-03",929.91,932.21,923.96,932.21,0.23,361175.14
"XZAG","CBX10","HRZB00ICBE11","2012-08-02",932.29,938.48,930.10,930.10,-0.17,881813.81
"XZAG","CBX10","HRZB00ICBE11","2012-08-01",927.98,933.08,927.25,931.71,0.79,536463.06
"XZAG","CBX10","HRZB00ICBE11","2012-07-31",923.70,927.53,920.32,924.40,0.10,572413.14
"XZAG","CBX10","HRZB00ICBE11","2012-07-30",923.63,926.99,921.45,923.47,-0.03,562414.01
"XZAG","CBX10","HRZB00ICBE11","2012-07-27",918.70,927.93,918.70,923.72,0.57,412772.33
"XZAG","CBX10","HRZB00ICBE11","2012-07-26",910.47,918.71,910.07,918.48,0.79,403435.25
"XZAG","CBX10","HRZB00ICBE11","2012-07-25",912.25,913.50,907.40,911.30,0.00,320166.92
"XZAG","CBX10","HRZB00ICBE11","2012-07-24",912.44,914.79,910.19,911.29,-0.16,257709.29
"XZAG","CBX10","HRZB00ICBE11","2012-07-23",924.54,925.05,912.42,912.75,-1.35,547430.78
"XZAG","CBX10","HRZB00ICBE11","2012-07-20",929.04,930.85,923.27,925.23,-0.50,166702.67
"XZAG","CBX10","HRZB00ICBE11","2012-07-19",924.23,930.14,923.22,929.91,0.62,425860.23
"XZAG","CBX10","HRZB00ICBE11","2012-07-18",925.98,928.94,922.27,924.18,-0.19,467927.54
"XZAG","CBX10","HRZB00ICBE11","2012-07-17",925.48,927.37,920.35,925.98,-0.10,788176.93
"XZAG","CBX10","HRZB00ICBE11","2012-07-16",919.69,926.93,919.35,926.93,0.89,458288.33
"XZAG","CBX10","HRZB00ICBE11","2012-07-13",918.37,920.43,915.51,918.74,0.04,538143.60
"XZAG","CBX10","HRZB00ICBE11","2012-07-12",914.64,922.68,914.64,918.38,0.38,678550.83
"XZAG","CBX10","HRZB00ICBE11","2012-07-11",911.72,917.00,908.93,914.93,0.66,573028.34
"XZAG","CBX10","HRZB00ICBE11","2012-07-10",912.44,912.83,907.35,908.94,-0.33,404925.86
"XZAG","CBX10","HRZB00ICBE11","2012-07-09",913.44,914.18,907.63,911.98,-0.21,369792.33
"XZAG","CBX10","HRZB00ICBE11","2012-07-06",914.77,916.83,910.55,913.90,-0.08,327758.57
"XZAG","CBX10","HRZB00ICBE11","2012-07-05",908.40,917.35,908.40,914.62,0.76,299791.57
"XZAG","CBX10","HRZB00ICBE11","2012-07-04",912.83,916.80,907.27,907.71,-0.80,420242.63
"XZAG","CBX10","HRZB00ICBE11","2012-07-03",929.23,931.58,913.50,915.04,-1.53,308625.62
"XZAG","CBX10","HRZB00ICBE11","2012-07-02",930.49,937.16,925.24,929.26,-0.09,617918.59
"XZAG","CBX10","HRZB00ICBE11","2012-06-29",894.04,930.27,894.04,930.10,4.03,661008.91
"XZAG","CBX10","HRZB00ICBE11","2012-06-28",882.21,894.56,881.36,894.04,1.37,205438.04
"XZAG","CBX10","HRZB00ICBE11","2012-06-27",887.27,887.86,881.66,881.93,-0.40,242918.61
"XZAG","CBX10","HRZB00ICBE11","2012-06-26",890.78,890.93,885.43,885.43,-0.65,491023.07
"XZAG","CBX10","HRZB00ICBE11","2012-06-21",880.84,891.64,880.84,891.25,1.18,743630.38
"XZAG","CBX10","HRZB00ICBE11","2012-06-20",881.68,885.91,876.91,880.84,-0.05,434515.96
"XZAG","CBX10","HRZB00ICBE11","2012-06-19",879.31,882.68,874.68,881.24,0.01,465718.68
"XZAG","CBX10","HRZB00ICBE11","2012-06-18",879.91,887.01,879.91,881.18,0.20,845259.46
"XZAG","CBX10","HRZB00ICBE11","2012-06-15",881.00,882.92,877.67,879.42,-0.39,375208.77
"XZAG","CBX10","HRZB00ICBE11","2012-06-14",880.54,882.90,877.05,882.90,0.30,722103.38
"XZAG","CBX10","HRZB00ICBE11","2012-06-13",891.38,891.97,880.30,880.30,-1.24,271911.20
"XZAG","CBX10","HRZB00ICBE11","2012-06-12",899.80,900.10,890.43,891.33,-0.97,299987.32
"XZAG","CBX10","HRZB00ICBE11","2012-06-11",891.61,903.89,891.61,900.03,0.92,420294.08
"XZAG","CBX10","HRZB00ICBE11","2012-06-08",899.19,901.81,890.45,891.85,-0.87,390238.70
"XZAG","CBX10","HRZB00ICBE11","2012-06-06",896.60,904.10,896.60,899.67,0.34,446892.45
"XZAG","CBX10","HRZB00ICBE11","2012-06-05",897.91,901.62,895.94,896.63,-0.14,829431.81
"XZAG","CBX10","HRZB00ICBE11","2012-06-04",896.24,903.08,885.41,897.89,0.71,1108707.65
"XZAG","CBX10","HRZB00ICBE11","2012-06-01",911.46,913.90,889.62,891.52,-2.39,1001598.13
"XZAG","CBX10","HRZB00ICBE11","2012-05-31",912.85,921.54,912.85,913.39,0.07,886517.95
"XZAG","CBX10","HRZB00ICBE11","2012-05-30",925.11,925.21,912.76,912.76,-1.39,716176.76
"XZAG","CBX10","HRZB00ICBE11","2012-05-29",921.45,927.34,921.39,925.58,0.40,940628.92
"XZAG","CBX10","HRZB00ICBE11","2012-05-28",926.85,927.69,919.13,921.92,-0.55,548931.78
"XZAG","CBX10","HRZB00ICBE11","2012-05-25",945.97,949.34,925.80,927.06,-2.00,548853.34
"XZAG","CBX10","HRZB00ICBE11","2012-05-24",948.78,949.71,941.83,945.95,-0.33,682263.91
"XZAG","CBX10","HRZB00ICBE11","2012-05-23",958.75,959.73,948.57,949.05,-1.01,641186.14
"XZAG","CBX10","HRZB00ICBE11","2012-05-22",959.22,961.07,954.84,958.75,-0.01,687945.17
"XZAG","CBX10","HRZB00ICBE11","2012-05-21",960.38,965.84,955.34,958.85,-0.13,896280.42
"XZAG","CBX10","HRZB00ICBE11","2012-05-18",948.67,960.08,939.38,960.07,1.11,722046.04
"XZAG","CBX10","HRZB00ICBE11","2012-05-17",960.51,961.47,946.64,949.52,-1.16,1423329.84
"XZAG","CBX10","HRZB00ICBE11","2012-05-16",971.31,971.31,958.09,960.62,-1.11,831835.00
"XZAG","CBX10","HRZB00ICBE11","2012-05-15",976.21,978.93,970.59,971.41,-0.49,943291.59
"XZAG","CBX10","HRZB00ICBE11","2012-05-14",985.55,985.55,974.87,976.18,-0.68,809823.51
"XZAG","CBX10","HRZB00ICBE11","2012-05-11",986.32,988.77,982.67,982.86,-0.36,545029.31
"XZAG","CBX10","HRZB00ICBE11","2012-05-10",990.45,991.75,986.01,986.42,-0.36,1733996.81
"XZAG","CBX10","HRZB00ICBE11","2012-05-09",996.88,998.80,989.32,990.02,-0.68,728159.28
"XZAG","CBX10","HRZB00ICBE11","2012-05-08",997.62,1001.25,993.63,996.77,-0.08,1285830.20
"XZAG","CBX10","HRZB00ICBE11","2012-05-07",1001.06,1001.21,994.27,997.53,-0.40,605629.44
"XZAG","CBX10","HRZB00ICBE11","2012-05-04",997.54,1002.04,993.16,1001.55,0.62,1046633.97
"XZAG","CBX10","HRZB00ICBE11","2012-05-03",995.88,999.55,992.24,995.37,-0.10,852970.54
"XZAG","CBX10","HRZB00ICBE11","2012-05-02",986.45,996.34,984.87,996.34,1.06,2538171.04
"XZAG","CBX10","HRZB00ICBE11","2012-04-30",983.42,991.55,983.42,985.88,0.30,917409.43
"XZAG","CBX10","HRZB00ICBE11","2012-04-27",981.98,986.88,981.39,982.96,0.17,528713.19
"XZAG","CBX10","HRZB00ICBE11","2012-04-26",987.96,989.86,980.30,981.29,-0.68,1765099.44
"XZAG","CBX10","HRZB00ICBE11","2012-04-25",987.05,994.55,986.56,987.96,0.48,840755.32
"XZAG","CBX10","HRZB00ICBE11","2012-04-24",989.53,990.84,979.50,983.20,-0.48,793329.64
"XZAG","CBX10","HRZB00ICBE11","2012-04-23",999.25,999.25,985.41,987.96,-1.07,827720.43
"XZAG","CBX10","HRZB00ICBE11","2012-04-20",1002.00,1002.12,994.99,998.67,-0.25,1076875.54
"XZAG","CBX10","HRZB00ICBE11","2012-04-19",1007.96,1008.52,997.42,1001.19,-0.58,1236162.31
"XZAG","CBX10","HRZB00ICBE11","2012-04-18",1009.95,1012.04,1004.74,1006.99,-0.25,643792.03
"XZAG","CBX10","HRZB00ICBE11","2012-04-17",1006.93,1011.17,1006.93,1009.48,0.24,899811.81
"XZAG","CBX10","HRZB00ICBE11","2012-04-16",1008.82,1008.82,1003.54,1007.03,-0.19,420698.87
"XZAG","CBX10","HRZB00ICBE11","2012-04-13",1008.39,1011.12,1003.40,1008.99,0.15,513972.20
"XZAG","CBX10","HRZB00ICBE11","2012-04-12",995.73,1009.75,995.73,1007.45,1.24,1473376.40
"XZAG","CBX10","HRZB00ICBE11","2012-04-11",993.29,996.48,988.92,995.08,0.18,598698.00
"XZAG","CBX10","HRZB00ICBE11","2012-04-10",990.91,994.51,983.56,993.28,0.25,561374.49
"XZAG","CBX10","HRZB00ICBE11","2012-04-06",990.42,994.83,987.32,990.80,0.10,279656.47
"XZAG","CBX10","HRZB00ICBE11","2012-04-05",988.80,990.86,985.77,989.79,0.08,2745776.77
"XZAG","CBX10","HRZB00ICBE11","2012-04-04",996.26,996.26,985.33,988.96,-0.70,1154520.53
"XZAG","CBX10","HRZB00ICBE11","2012-04-03",1001.32,1002.93,992.81,995.93,-0.54,1256077.79
"XZAG","CBX10","HRZB00ICBE11","2012-04-02",1001.91,1006.55,999.15,1001.31,-0.08,635526.05
"XZAG","CBX10","HRZB00ICBE11","2012-03-30",993.27,1005.80,993.11,1002.15,0.95,1756478.96
"XZAG","CBX10","HRZB00ICBE11","2012-03-29",982.12,995.07,978.06,992.70,1.06,1143894.46
"XZAG","CBX10","HRZB00ICBE11","2012-03-28",982.64,983.26,974.98,982.27,-0.03,879338.90
"XZAG","CBX10","HRZB00ICBE11","2012-03-27",983.51,988.42,981.41,982.58,-0.12,1861071.01
"XZAG","CBX10","HRZB00ICBE11","2012-03-26",990.46,996.19,979.66,983.77,-0.72,1403356.73
"XZAG","CBX10","HRZB00ICBE11","2012-03-23",994.39,994.39,985.64,990.92,-0.33,1225823.00
"XZAG","CBX10","HRZB00ICBE11","2012-03-22",1006.14,1006.14,989.22,994.18,-1.07,680809.64
"XZAG","CBX10","HRZB00ICBE11","2012-03-21",1003.76,1011.70,1001.67,1004.94,0.16,1244279.13
"XZAG","CBX10","HRZB00ICBE11","2012-03-20",1011.24,1017.06,1000.27,1003.32,-0.78,1210944.48
"XZAG","CBX10","HRZB00ICBE11","2012-03-19",1008.65,1017.24,1008.65,1011.18,0.26,1502986.29
"XZAG","CBX10","HRZB00ICBE11","2012-03-16",1004.09,1010.76,1000.19,1008.60,0.41,1643860.48
"XZAG","CBX10","HRZB00ICBE11","2012-03-15",1002.37,1008.61,999.69,1004.52,0.11,2513131.80
"XZAG","CBX10","HRZB00ICBE11","2012-03-14",994.96,1009.52,994.91,1003.37,0.88,1395963.31
"XZAG","CBX10","HRZB00ICBE11","2012-03-13",999.91,999.91,992.19,994.65,-0.32,1715233.19
"XZAG","CBX10","HRZB00ICBE11","2012-03-12",994.76,1000.63,993.26,997.81,0.38,997666.00
"XZAG","CBX10","HRZB00ICBE11","2012-03-09",998.08,1001.18,993.05,994.03,-0.41,715908.19
"XZAG","CBX10","HRZB00ICBE11","2012-03-08",988.78,998.46,988.75,998.08,0.98,1100541.62
"XZAG","CBX10","HRZB00ICBE11","2012-03-07",983.02,988.36,979.23,988.36,0.59,1051730.40
"XZAG","CBX10","HRZB00ICBE11","2012-03-06",989.04,990.47,982.00,982.60,-0.65,805191.30
"XZAG","CBX10","HRZB00ICBE11","2012-03-05",999.96,1000.54,988.83,989.05,-1.10,2099210.68
"XZAG","CBX10","HRZB00ICBE11","2012-03-02",1001.95,1003.63,997.87,1000.06,-0.18,717877.94
"XZAG","CBX10","HRZB00ICBE11","2012-03-01",994.91,1004.80,991.89,1001.85,0.68,1457725.01
"XZAG","CBX10","HRZB00ICBE11","2012-02-29",986.40,999.95,984.35,995.06,0.92,1432542.09
"XZAG","CBX10","HRZB00ICBE11","2012-02-28",1002.30,1002.53,984.82,986.03,-1.63,2659153.65
"XZAG","CBX10","HRZB00ICBE11","2012-02-27",991.18,1008.81,989.58,1002.35,1.10,3830595.08
"XZAG","CBX10","HRZB00ICBE11","2012-02-24",988.91,995.36,986.77,991.45,0.31,1486474.78
"XZAG","CBX10","HRZB00ICBE11","2012-02-23",979.08,988.43,971.23,988.43,1.00,1329080.68
"XZAG","CBX10","HRZB00ICBE11","2012-02-22",980.61,985.23,978.66,978.66,-0.18,833690.43
"XZAG","CBX10","HRZB00ICBE11","2012-02-21",974.58,985.54,974.26,980.43,0.86,1994237.74
"XZAG","CBX10","HRZB00ICBE11","2012-02-20",967.87,979.93,967.87,972.09,0.44,1149335.51
"XZAG","CBX10","HRZB00ICBE11","2012-02-17",966.99,973.33,962.83,967.80,0.06,1201930.09
"XZAG","CBX10","HRZB00ICBE11","2012-02-16",967.40,967.40,950.89,967.19,-0.02,1183171.18
"XZAG","CBX10","HRZB00ICBE11","2012-02-15",976.43,979.10,967.12,967.35,-0.90,1680145.80
"XZAG","CBX10","HRZB00ICBE11","2012-02-14",987.44,988.87,975.59,976.16,-1.08,1954082.79
"XZAG","CBX10","HRZB00ICBE11","2012-02-13",989.78,992.27,981.77,986.79,-0.46,673337.85
"XZAG","CBX10","HRZB00ICBE11","2012-02-10",999.72,999.72,987.10,991.37,-0.76,567833.53
"XZAG","CBX10","HRZB00ICBE11","2012-02-09",996.03,1005.65,995.84,998.92,0.38,1129349.72
"XZAG","CBX10","HRZB00ICBE11","2012-02-08",992.80,996.65,990.99,995.16,0.18,574046.82
"XZAG","CBX10","HRZB00ICBE11","2012-02-07",986.41,994.35,981.47,993.34,0.76,528130.27
"XZAG","CBX10","HRZB00ICBE11","2012-02-06",983.94,987.57,979.29,985.87,0.24,458127.25
"XZAG","CBX10","HRZB00ICBE11","2012-02-03",979.19,988.71,978.82,983.50,0.48,840553.79
"XZAG","CBX10","HRZB00ICBE11","2012-02-02",972.90,978.83,972.13,978.83,0.64,869474.14
"XZAG","CBX10","HRZB00ICBE11","2012-02-01",972.31,976.38,967.11,972.56,0.04,966530.19
"XZAG","CBX10","HRZB00ICBE11","2012-01-31",987.42,989.71,972.17,972.17,-1.38,897303.79
"XZAG","CBX10","HRZB00ICBE11","2012-01-30",978.69,985.81,971.59,985.81,0.73,892976.71
"XZAG","CBX10","HRZB00ICBE11","2012-01-27",977.32,981.76,977.12,978.69,0.14,818934.46
"XZAG","CBX10","HRZB00ICBE11","2012-01-26",967.69,977.94,967.55,977.34,1.03,949308.71
"XZAG","CBX10","HRZB00ICBE11","2012-01-25",964.04,968.28,962.00,967.41,0.39,859419.03
"XZAG","CBX10","HRZB00ICBE11","2012-01-24",969.36,969.36,957.26,963.62,-0.64,732650.82
"XZAG","CBX10","HRZB00ICBE11","2012-01-23",964.56,969.82,962.23,969.82,0.59,515336.19
"XZAG","CBX10","HRZB00ICBE11","2012-01-20",964.71,966.66,961.82,964.15,-0.12,271078.04
"XZAG","CBX10","HRZB00ICBE11","2012-01-19",964.81,965.88,962.38,965.31,0.09,233317.00
"XZAG","CBX10","HRZB00ICBE11","2012-01-18",965.43,967.59,963.23,964.42,-0.09,471925.79
"XZAG","CBX10","HRZB00ICBE11","2012-01-17",959.37,971.37,959.37,965.31,0.76,584942.26
"XZAG","CBX10","HRZB00ICBE11","2012-01-16",969.00,969.82,956.67,958.06,-1.11,314224.81
"XZAG","CBX10","HRZB00ICBE11","2012-01-13",975.39,977.07,968.59,968.78,-0.68,366176.81
"XZAG","CBX10","HRZB00ICBE11","2012-01-12",983.93,983.93,973.31,975.40,-0.95,379124.92
"XZAG","CBX10","HRZB00ICBE11","2012-01-11",972.78,984.74,970.21,984.74,1.22,1309506.81
"XZAG","CBX10","HRZB00ICBE11","2012-01-10",975.34,978.29,971.80,972.84,-0.17,414552.90
"XZAG","CBX10","HRZB00ICBE11","2012-01-09",972.42,977.23,971.24,974.51,0.23,363997.93
"XZAG","CBX10","HRZB00ICBE11","2012-01-05",987.82,987.82,970.95,972.32,-1.57,1633956.81
"XZAG","CBX10","HRZB00ICBE11","2012-01-04",988.97,989.83,982.87,987.84,-0.11,519427.74
"XZAG","CBX10","HRZB00ICBE11","2012-01-03",975.93,988.93,972.87,988.93,1.31,1073555.68
"XZAG","CBX10","HRZB00ICBE11","2012-01-02",976.27,980.87,975.51,976.15,0.00,231760.27
"XZAG","CBX10","HRZB00ICBE11","2011-12-30",965.92,976.78,965.92,976.16,1.26,500792.73
"XZAG","CBX10","HRZB00ICBE11","2011-12-29",967.52,970.49,963.89,964.06,-0.34,235586.80
"XZAG","CBX10","HRZB00ICBE11","2011-12-28",971.60,972.15,966.50,967.35,-0.67,191466.43
"XZAG","CBX10","HRZB00ICBE11","2011-12-27",970.35,974.78,967.90,973.91,0.41,616647.10
"XZAG","CBX10","HRZB00ICBE11","2011-12-23",972.36,972.53,966.33,969.93,-0.21,459455.20
"XZAG","CBX10","HRZB00ICBE11","2011-12-22",972.94,975.24,969.78,971.99,-0.09,451733.24
"XZAG","CBX10","HRZB00ICBE11","2011-12-21",969.62,982.68,968.71,972.87,0.36,1068873.23
"XZAG","CBX10","HRZB00ICBE11","2011-12-20",973.27,979.55,968.90,969.37,-0.56,929374.49
"XZAG","CBX10","HRZB00ICBE11","2011-12-19",983.90,985.49,973.03,974.87,-0.95,666360.93
"XZAG","CBX10","HRZB00ICBE11","2011-12-16",973.59,984.22,971.84,984.22,1.16,1085919.63
"XZAG","CBX10","HRZB00ICBE11","2011-12-15",974.55,975.78,964.86,972.94,-0.16,915999.76
"XZAG","CBX10","HRZB00ICBE11","2011-12-14",980.85,981.22,972.51,974.54,-0.60,818595.15
"XZAG","CBX10","HRZB00ICBE11","2011-12-13",981.57,984.83,975.04,980.40,-0.10,510122.39
"XZAG","CBX10","HRZB00ICBE11","2011-12-12",1000.18,1000.18,979.56,981.41,-1.82,716399.58
"XZAG","CBX10","HRZB00ICBE11","2011-12-09",985.26,999.65,982.18,999.65,1.16,728759.06
"XZAG","CBX10","HRZB00ICBE11","2011-12-08",988.32,990.53,980.47,988.17,0.01,463593.06
"XZAG","CBX10","HRZB00ICBE11","2011-12-07",987.62,995.99,985.99,988.11,0.06,352176.00
"XZAG","CBX10","HRZB00ICBE11","2011-12-06",1004.23,1004.76,986.69,987.55,-1.62,760188.99
"XZAG","CBX10","HRZB00ICBE11","2011-12-05",993.89,1007.82,993.89,1003.85,1.05,857235.94
"XZAG","CBX10","HRZB00ICBE11","2011-12-02",973.44,993.65,973.44,993.44,2.15,1071884.43
"XZAG","CBX10","HRZB00ICBE11","2011-12-01",962.75,975.05,962.75,972.57,1.07,902082.04
"XZAG","CBX10","HRZB00ICBE11","2011-11-30",952.04,965.11,947.72,962.23,0.89,1250847.16
"XZAG","CBX10","HRZB00ICBE11","2011-11-29",966.15,966.24,952.86,953.78,-1.24,676615.63
"XZAG","CBX10","HRZB00ICBE11","2011-11-28",957.46,969.06,957.46,965.74,0.85,757378.02
"XZAG","CBX10","HRZB00ICBE11","2011-11-25",971.72,972.23,949.11,957.59,-1.61,1469352.24
"XZAG","CBX10","HRZB00ICBE11","2011-11-24",979.24,979.24,971.07,973.23,-0.61,944101.67
"XZAG","CBX10","HRZB00ICBE11","2011-11-23",987.63,988.69,977.82,979.25,-0.95,1010172.92
"XZAG","CBX10","HRZB00ICBE11","2011-11-22",989.35,991.53,984.38,988.63,0.03,1011911.03
"XZAG","CBX10","HRZB00ICBE11","2011-11-21",999.91,1000.76,987.32,988.34,-1.24,770277.38
"XZAG","CBX10","HRZB00ICBE11","2011-11-18",1004.13,1004.13,999.18,1000.77,-0.34,504028.04
"XZAG","CBX10","HRZB00ICBE11","2011-11-17",1001.59,1006.40,1000.53,1004.18,0.27,454466.81
"XZAG","CBX10","HRZB00ICBE11","2011-11-16",1008.42,1010.60,1001.45,1001.47,-0.65,997485.00
"XZAG","CBX10","HRZB00ICBE11","2011-11-15",1014.04,1015.81,1004.20,1008.02,-0.55,675192.30
"XZAG","CBX10","HRZB00ICBE11","2011-11-14",1014.74,1022.52,1011.29,1013.63,-0.11,570166.28
"XZAG","CBX10","HRZB00ICBE11","2011-11-11",1007.36,1015.06,1005.92,1014.72,0.74,314826.12
"XZAG","CBX10","HRZB00ICBE11","2011-11-10",999.05,1008.31,996.73,1007.27,0.81,899314.82
"XZAG","CBX10","HRZB00ICBE11","2011-11-09",1005.45,1006.93,995.81,999.16,-0.64,412936.89
"XZAG","CBX10","HRZB00ICBE11","2011-11-08",999.42,1005.59,997.62,1005.59,0.67,475703.02
"XZAG","CBX10","HRZB00ICBE11","2011-11-07",1004.00,1004.00,994.44,998.91,-0.51,330496.66
"XZAG","CBX10","HRZB00ICBE11","2011-11-04",989.09,1005.71,989.09,1004.04,1.71,660481.64
"XZAG","CBX10","HRZB00ICBE11","2011-11-03",986.18,988.10,982.75,987.19,-0.03,487295.06
"XZAG","CBX10","HRZB00ICBE11","2011-11-02",1007.68,1007.68,982.36,987.48,-2.27,1047758.70
"XZAG","CBX10","HRZB00ICBE11","2011-10-31",1019.68,1021.34,1000.45,1010.43,-0.87,1235081.47
"XZAG","CBX10","HRZB00ICBE11","2011-10-28",1014.19,1023.48,1006.44,1019.31,0.61,2472099.51
"XZAG","CBX10","HRZB00ICBE11","2011-10-27",1010.72,1032.52,1010.72,1013.13,0.31,970014.05
"XZAG","CBX10","HRZB00ICBE11","2011-10-26",996.92,1011.88,996.92,1010.03,1.31,915560.25
"XZAG","CBX10","HRZB00ICBE11","2011-10-25",989.10,1001.38,988.51,997.00,0.80,834607.75
"XZAG","CBX10","HRZB00ICBE11","2011-10-24",992.39,992.86,983.37,989.11,-0.33,348786.52
"XZAG","CBX10","HRZB00ICBE11","2011-10-21",988.40,992.39,984.39,992.39,0.41,597575.44
"XZAG","CBX10","HRZB00ICBE11","2011-10-20",992.22,996.40,986.88,988.37,-0.47,397073.02
"XZAG","CBX10","HRZB00ICBE11","2011-10-19",999.13,1006.20,991.75,993.05,-0.47,371732.26
"XZAG","CBX10","HRZB00ICBE11","2011-10-18",1010.87,1011.81,995.80,997.74,-1.38,761248.39
"XZAG","CBX10","HRZB00ICBE11","2011-10-17",1006.33,1017.33,1006.33,1011.73,0.46,1216559.98
"XZAG","CBX10","HRZB00ICBE11","2011-10-14",1003.34,1009.32,1003.34,1007.14,0.41,1098333.87
"XZAG","CBX10","HRZB00ICBE11","2011-10-13",1002.98,1008.79,1001.33,1003.02,0.00,396613.66
"XZAG","CBX10","HRZB00ICBE11","2011-10-12",991.39,1004.37,990.96,1002.97,1.52,692863.35
"XZAG","CBX10","HRZB00ICBE11","2011-10-11",990.06,1000.23,986.22,987.96,-0.21,890482.24
"XZAG","CBX10","HRZB00ICBE11","2011-10-10",1004.01,1004.26,986.57,990.05,-1.36,1094389.41
"XZAG","CBX10","HRZB00ICBE11","2011-10-07",1000.97,1005.90,1000.25,1003.71,0.29,614931.54
"XZAG","CBX10","HRZB00ICBE11","2011-10-06",999.29,1011.57,999.29,1000.80,0.23,713747.48
"XZAG","CBX10","HRZB00ICBE11","2011-10-05",987.30,1000.27,987.30,998.53,1.20,636731.71
"XZAG","CBX10","HRZB00ICBE11","2011-10-04",999.99,1002.41,983.30,986.65,-1.59,1653996.39
"XZAG","CBX10","HRZB00ICBE11","2011-10-03",1024.06,1024.06,999.38,1002.60,-2.18,754547.10
"XZAG","CBX10","HRZB00ICBE11","2011-09-30",1022.24,1029.92,1022.24,1024.93,0.28,929858.51
"XZAG","CBX10","HRZB00ICBE11","2011-09-29",1036.46,1036.69,1021.74,1022.03,-1.44,1013196.38
"XZAG","CBX10","HRZB00ICBE11","2011-09-28",1031.39,1039.91,1030.17,1037.00,0.62,1817319.15
"XZAG","CBX10","HRZB00ICBE11","2011-09-27",1024.92,1039.60,1024.92,1030.63,0.71,1999043.38
"XZAG","CBX10","HRZB00ICBE11","2011-09-26",1023.74,1033.06,1014.71,1023.38,0.00,1661050.13
"XZAG","CBX10","HRZB00ICBE11","2011-09-23",1034.10,1037.77,1018.49,1023.41,-1.11,2064881.08
"XZAG","CBX10","HRZB00ICBE11","2011-09-22",1055.18,1055.18,1034.78,1034.91,-2.03,2128634.66
"XZAG","CBX10","HRZB00ICBE11","2011-09-21",1049.75,1056.40,1046.27,1056.40,0.65,550442.43
"XZAG","CBX10","HRZB00ICBE11","2011-09-20",1052.62,1055.38,1048.81,1049.58,-0.29,556305.87
"XZAG","CBX10","HRZB00ICBE11","2011-09-19",1073.64,1073.64,1050.96,1052.62,-1.98,744860.13
"XZAG","CBX10","HRZB00ICBE11","2011-09-16",1063.65,1075.01,1056.15,1073.87,0.98,1567803.78
"XZAG","CBX10","HRZB00ICBE11","2011-09-15",1054.31,1065.32,1052.44,1063.50,0.97,1290989.11
"XZAG","CBX10","HRZB00ICBE11","2011-09-14",1055.34,1055.35,1052.02,1053.25,-0.34,1238538.93
"XZAG","CBX10","HRZB00ICBE11","2011-09-13",1059.74,1061.69,1053.07,1056.82,-0.25,882019.67
"XZAG","CBX10","HRZB00ICBE11","2011-09-12",1077.08,1077.41,1057.49,1059.50,-1.67,806332.41
"XZAG","CBX10","HRZB00ICBE11","2011-09-09",1083.86,1084.68,1076.86,1077.51,-0.60,464993.64
"XZAG","CBX10","HRZB00ICBE11","2011-09-08",1085.47,1086.27,1083.65,1084.02,-0.13,335983.40
"XZAG","CBX10","HRZB00ICBE11","2011-09-07",1082.30,1089.12,1082.30,1085.43,0.33,400856.54
"XZAG","CBX10","HRZB00ICBE11","2011-09-06",1079.51,1086.85,1078.62,1081.82,0.27,756539.80
"XZAG","CBX10","HRZB00ICBE11","2011-09-05",1094.19,1094.81,1078.71,1078.86,-1.67,1440237.18
"XZAG","CBX10","HRZB00ICBE11","2011-09-02",1103.49,1104.36,1095.30,1097.13,-0.54,905745.50
"XZAG","CBX10","HRZB00ICBE11","2011-09-01",1104.41,1109.24,1102.61,1103.07,-0.08,465609.26
"XZAG","CBX10","HRZB00ICBE11","2011-08-31",1092.98,1103.96,1092.73,1103.96,1.06,997652.64
"XZAG","CBX10","HRZB00ICBE11","2011-08-30",1089.87,1097.90,1088.46,1092.34,0.24,704943.65
"XZAG","CBX10","HRZB00ICBE11","2011-08-29",1077.12,1089.74,1077.12,1089.74,1.22,703501.89
"XZAG","CBX10","HRZB00ICBE11","2011-08-26",1084.22,1084.45,1075.16,1076.56,-0.75,689506.37
"XZAG","CBX10","HRZB00ICBE11","2011-08-25",1079.21,1091.56,1079.04,1084.66,0.54,661225.63
"XZAG","CBX10","HRZB00ICBE11","2011-08-24",1077.08,1080.79,1075.22,1078.79,0.40,404385.93
"XZAG","CBX10","HRZB00ICBE11","2011-08-23",1079.11,1080.50,1073.83,1074.54,-0.13,1394493.64
"XZAG","CBX10","HRZB00ICBE11","2011-08-22",1072.62,1076.46,1070.72,1075.89,0.34,415075.56
"XZAG","CBX10","HRZB00ICBE11","2011-08-19",1073.23,1073.23,1057.07,1072.22,-0.29,1024871.49
"XZAG","CBX10","HRZB00ICBE11","2011-08-18",1089.35,1092.12,1074.66,1075.33,-1.38,1065303.53
