date;Value;% Change;Open;High;Low;Turnover;
12.07.2016;606,25;0,28;603,92;607,54;603,92;6.023.376;
11.07.2016;604,58;0,27;601,77;605,17;601,77;8.923.288;
08.07.2016;602,98;-0,03;602,69;606,61;602,69;6.989.732;
07.07.2016;603,19;-0,47;605,84;608,18;602,36;6.704.603;
06.07.2016;606,03;-0,52;609,37;610,17;605,56;63.668.178;
05.07.2016;609,17;-0,16;609,68;609,68;609,17;1.801.072;
04.07.2016;610,15;0,94;604,83;610,15;604,83;60.693.104;
01.07.2016;604,47;-0,04;601,10;605,91;601,10;9.620.499;
30.06.2016;604,70;0,27;601,26;608,80;601,26;99.721.392;
29.06.2016;603,09;-0,25;600,88;604,90;600,88;12.622.603;
28.06.2016;604,59;0,76;601,05;607,63;600,79;5.037.787;
27.06.2016;600,03;-1,32;605,03;606,04;597,76;10.144.997;
24.06.2016;608,03;-1,78;614,84;614,84;606,50;11.784.051;
23.06.2016;619,07;-0,21;620,40;623,50;619,07;5.227.979;
22.06.2016;620,40;0,08;619,22;620,66;617,90;20.427.718;
21.06.2016;619,90;0,38;617,56;619,90;616,68;4.251.798;
20.06.2016;617,58;-0,38;618,27;619,92;616,79;15.649.588;
17.06.2016;619,92;-0,37;622,22;622,30;615,31;5.362.369;
16.06.2016;622,22;-0,25;623,17;623,95;614,90;11.268.515;
15.06.2016;623,78;-0,14;623,59;625,25;623,48;19.746.459;
14.06.2016;624,66;-0,16;623,85;625,32;623,25;4.903.074;
13.06.2016;625,65;0,21;623,96;627,46;623,94;17.873.937;
10.06.2016;624,31;0,11;623,63;624,96;623,63;13.527.566;
09.06.2016;623,63;-0,67;627,39;627,55;623,43;9.696.913;
08.06.2016;627,83;1,97;615,52;628,24;615,52;10.183.724;
07.06.2016;615,73;-0,18;616,13;617,00;614,83;15.080.747;
06.06.2016;616,85;-1,23;622,96;632,07;615,89;21.909.868;
03.06.2016;624,56;-0,81;629,67;633,57;624,02;18.917.880;
02.06.2016;629,67;1,23;620,52;636,64;617,32;90.464.522;
01.06.2016;622,02;1,14;615,02;622,94;614,48;67.301.467;
31.05.2016;615,02;0,47;609,44;616,30;608,39;44.287.814;
30.05.2016;612,16;0,67;606,86;614,32;606,86;48.139.218;
27.05.2016;608,08;-0,01;607,98;609,09;606,74;5.754.005;
26.05.2016;608,14;-2,56;624,10;624,60;606,15;13.241.103;
25.05.2016;624,10;0,20;622,87;627,43;621,09;32.037.710;
24.05.2016;622,87;0,21;620,70;623,02;619,34;13.264.069;
23.05.2016;621,59;-0,25;622,86;625,46;619,50;25.361.886;
20.05.2016;623,12;-0,40;625,62;625,62;622,34;20.648.174;
19.05.2016;625,62;0,86;620,18;626,88;619,36;39.546.338;
18.05.2016;620,28;0,87;613,91;621,13;613,87;24.611.807;
17.05.2016;614,91;0,15;612,45;615,02;612,45;10.167.613;
16.05.2016;613,97;-0,86;615,48;617,80;611,94;19.267.564;
13.05.2016;619,30;0,20;617,43;627,12;615,31;15.235.351;
12.05.2016;618,05;0,32;614,80;620,31;614,80;29.683.099;
11.05.2016;616,05;-0,30;617,32;618,19;613,25;3.360.769;
10.05.2016;617,92;-0,20;619,17;620,80;613,14;4.292.786;
09.05.2016;619,17;0,34;614,18;621,49;614,12;22.810.851;
06.05.2016;617,08;0,42;610,71;618,81;610,71;16.081.785;
05.05.2016;614,50;0,40;612,06;618,48;612,06;5.460.842;
04.05.2016;612,06;-0,89;615,98;615,98;610,61;3.838.599;
28.04.2016;617,55;0,67;612,17;617,90;612,17;1.800.911;
27.04.2016;613,41;-0,33;614,72;615,67;613,00;8.750.469;
26.04.2016;615,42;1,35;614,31;617,42;614,31;31.244.645;
25.04.2016;607,23;-0,18;607,23;609,30;605,99;27.096.445;
22.04.2016;608,31;0,57;605,70;609,91;605,48;24.211.377;
21.04.2016;604,89;-0,18;604,75;606,08;603,73;3.871.147;
20.04.2016;606,00;-0,32;607,34;610,83;605,70;22.082.253;
19.04.2016;607,95;-0,44;608,43;609,89;607,95;1.496.179;
18.04.2016;610,64;-0,43;613,26;613,84;609,94;5.793.604;
15.04.2016;613,27;0,23;610,49;615,22;610,29;3.243.913;
14.04.2016;611,89;-0,14;611,52;613,46;610,19;8.937.647;
13.04.2016;612,74;-0,28;614,59;615,24;610,60;15.709.967;
12.04.2016;614,47;1,13;607,59;616,82;607,37;6.263.409;
11.04.2016;607,59;-1,08;613,82;613,82;606,23;2.853.685;
08.04.2016;614,25;-0,63;615,85;617,96;608,90;31.483.601;
07.04.2016;618,14;1,76;604,11;620,22;604,11;30.489.355;
06.04.2016;607,46;0,44;600,61;609,74;599,69;24.703.373;
05.04.2016;604,77;-0,51;607,92;607,92;603,74;15.352.660;
04.04.2016;607,87;-0,15;608,72;610,63;604,21;3.518.117;
01.04.2016;608,77;0,44;604,23;612,83;604,23;13.618.761;
31.03.2016;606,11;-0,07;602,74;609,29;602,00;4.027.620;
30.03.2016;606,56;0,70;600,70;606,56;600,70;16.353.418;
29.03.2016;602,32;-0,38;604,41;605,93;598,54;16.490.248;
28.03.2016;604,62;-0,70;606,21;606,60;603,13;3.722.956;
25.03.2016;608,86;-0,12;606,01;609,32;604,95;6.420.053;
24.03.2016;609,61;0,62;606,09;609,69;606,09;13.237.908;
23.03.2016;605,83;0,43;602,35;606,96;602,35;7.192.911;
22.03.2016;603,25;-0,74;607,50;609,42;599,91;4.678.895;
21.03.2016;607,76;0,95;600,84;608,44;600,31;21.913.500;
18.03.2016;602,04;0,23;601,38;604,38;595,96;19.818.372;
17.03.2016;600,67;-0,09;598,62;602,20;598,44;5.939.111;
16.03.2016;601,19;0,11;598,58;601,19;596,04;13.579.958;
15.03.2016;600,53;0,44;597,72;604,13;594,48;10.933.458;
14.03.2016;597,88;-0,09;597,97;599,52;596,05;10.961.121;
11.03.2016;598,43;0,44;597,88;601,40;595,73;137.371.124;
10.03.2016;595,80;0,40;594,36;596,85;594,34;6.032.364;
09.03.2016;593,42;-0,24;590,34;594,90;590,34;4.321.373;
08.03.2016;594,82;0,26;593,48;597,81;588,81;16.534.427;
07.03.2016;593,27;0,29;590,06;594,46;590,06;4.623.134;
04.03.2016;591,56;0,18;590,54;592,77;589,12;12.942.624;
03.03.2016;590,48;0,85;584,44;592,08;584,01;12.460.473;
02.03.2016;585,51;0,18;583,42;586,52;583,42;7.415.216;
01.03.2016;584,45;-0,55;587,70;587,88;584,45;3.300.015;
29.02.2016;587,70;-0,33;588,82;590,03;587,19;7.128.838;
26.02.2016;589,66;0,54;586,42;594,47;584,70;10.805.543;
25.02.2016;586,48;-0,28;583,21;589,47;583,21;4.629.950;
24.02.2016;588,13;1,16;579,78;590,56;579,77;91.330.761;
23.02.2016;581,41;-0,70;584,70;584,84;578,54;7.205.716;
22.02.2016;585,51;0,92;579,58;587,37;576,32;27.165.398;
19.02.2016;580,15;-0,10;577,31;581,05;577,31;5.367.033;
18.02.2016;580,72;0,44;579,12;582,25;577,72;11.248.601;
17.02.2016;578,20;-0,83;581,56;583,06;577,78;69.637.322;
12.02.2016;583,06;-0,77;585,12;587,29;577,32;16.515.012;
11.02.2016;587,56;-0,21;587,15;588,52;583,86;4.628.029;
10.02.2016;588,82;-0,13;587,12;590,38;587,12;7.162.696;
09.02.2016;589,56;-1,01;593,64;594,44;586,59;4.706.438;
08.02.2016;595,57;0,13;594,17;598,42;592,47;6.760.216;
05.02.2016;594,77;-0,71;593,66;600,45;592,25;5.278.425;
04.02.2016;599,02;-0,73;603,84;604,08;596,47;7.674.080;
03.02.2016;603,43;-0,58;600,30;604,38;593,59;15.611.290;
02.02.2016;606,95;-0,08;603,84;608,33;602,82;15.580.739;
01.02.2016;607,43;0,96;599,69;609,49;599,68;20.358.492;
29.01.2016;601,64;1,64;593,74;606,54;592,75;29.768.580;
28.01.2016;591,93;1,46;583,42;591,93;582,90;19.162.313;
27.01.2016;583,42;0,12;578,85;589,08;578,85;6.862.201;
26.01.2016;582,74;1,02;576,78;585,90;576,78;12.055.758;
25.01.2016;576,87;0,06;576,52;579,31;574,86;618.118.933;
22.01.2016;576,52;0,41;574,61;577,47;570,47;21.231.464;
21.01.2016;574,18;-1,08;580,44;580,44;573,78;7.473.922;
20.01.2016;580,44;-0,99;586,45;586,54;578,56;13.442.242;
19.01.2016;586,26;-0,61;584,33;588,89;581,64;9.282.295;
18.01.2016;589,86;-1,91;598,73;598,73;587,54;8.822.380;
15.01.2016;601,35;-0,66;605,11;608,13;596,57;4.043.877;
14.01.2016;605,33;-1,77;617,08;617,83;598,86;24.950.559;
13.01.2016;616,22;-1,41;623,32;624,60;608,26;8.035.176;
12.01.2016;625,03;-0,04;624,43;627,12;619,37;18.174.349;
11.01.2016;625,28;-1,24;632,99;633,65;623,60;2.218.239;
08.01.2016;633,12;-0,28;632,27;634,92;632,27;485.318;
06.01.2016;634,92;-0,01;634,16;637,37;632,66;5.133.299;
05.01.2016;634,97;-0,81;640,41;644,30;634,97;14.882.608;
04.01.2016;640,18;-0,61;640,42;642,99;639,56;407.281;
31.12.2015;644,10;2,07;633,56;644,10;631,68;17.182.267;
30.12.2015;631,02;0,62;627,33;634,89;624,88;19.153.668;
29.12.2015;627,14;0,40;621,98;630,52;621,32;28.826.852;
28.12.2015;624,66;0,26;623,01;626,09;620,42;13.374.810;
25.12.2015;623,01;-0,53;622,50;626,13;619,94;11.385.615;
24.12.2015;626,31;0,62;622,83;626,91;621,26;9.954.473;
23.12.2015;622,42;-0,20;620,39;623,65;620,39;5.852.723;
22.12.2015;623,66;-0,20;624,17;627,07;621,33;9.733.134;
21.12.2015;624,93;-1,70;634,16;634,76;622,83;5.101.066;
18.12.2015;635,72;-0,44;638,42;639,24;632,68;36.952.798;
17.12.2015;638,51;0,72;630,87;639,56;630,87;57.366.098;
16.12.2015;633,93;0,27;632,00;636,47;632,00;15.037.113;
15.12.2015;632,25;0,16;630,83;635,15;629,22;16.369.795;
14.12.2015;631,22;0,34;631,20;634,79;628,62;4.815.015;
11.12.2015;629,06;0,31;626,08;629,06;622,80;24.317.010;
10.12.2015;627,11;-0,80;632,44;633,66;626,13;22.016.683;
09.12.2015;632,19;-1,53;640,96;641,77;629,45;20.113.246;
08.12.2015;642,04;-0,79;647,12;650,02;637,88;13.178.921;
07.12.2015;647,13;0,89;641,21;651,00;640,21;11.938.207;
04.12.2015;641,43;2,49;627,47;646,71;627,47;17.219.707;
03.12.2015;625,86;0,39;623,04;627,98;623,04;23.832.309;
02.12.2015;623,44;0,67;619,48;624,35;616,03;199.696.704;
01.12.2015;619,28;0,16;616,76;619,53;614,74;15.518.667;
30.11.2015;618,26;-0,33;617,95;620,60;616,46;2.677.533;
27.11.2015;620,29;0,45;618,33;621,63;617,56;7.138.508;
26.11.2015;617,54;-1,29;623,67;624,80;615,61;26.416.508;
25.11.2015;625,58;0,43;622,93;628,33;619,64;15.101.956;
24.11.2015;622,93;1,76;612,32;624,98;612,32;32.872.296;
23.11.2015;612,16;1,32;603,67;613,03;599,68;15.506.860;
20.11.2015;604,16;0,27;602,46;610,11;601,58;144.011.829;
19.11.2015;602,56;0,40;600,13;604,59;599,18;67.858.450;
18.11.2015;600,13;-0,84;602,69;605,24;599,10;38.308.495;
17.11.2015;605,24;0,25;605,01;609,16;602,48;20.263.311;
16.11.2015;603,73;-0,21;604,02;607,18;597,00;23.849.037;
13.11.2015;605,01;-0,04;603,30;606,41;601,83;13.608.705;
12.11.2015;605,25;-0,28;606,58;608,23;604,63;19.143.891;
10.11.2015;606,94;0,13;605,31;608,75;605,31;4.392.012;
09.11.2015;606,18;0,27;601,15;606,18;601,15;22.474.454;
06.11.2015;604,53;-0,48;609,45;610,85;602,31;30.279.912;
05.11.2015;607,45;-0,32;608,02;609,11;605,51;2.359.691;
04.11.2015;609,39;-0,57;611,99;615,16;601,60;27.603.506;
03.11.2015;612,91;-0,74;617,88;618,56;611,32;3.484.889;
02.11.2015;617,48;-0,12;618,21;620,87;617,11;3.249.026;
30.10.2015;618,21;-0,58;621,83;621,83;615,63;2.412.310;
29.10.2015;621,83;-0,42;623,80;623,80;620,78;2.327.668;
28.10.2015;624,48;0,24;623,00;626,28;621,33;19.926.125;
27.10.2015;623,00;0,30;620,14;624,19;619,34;42.217.458;
26.10.2015;621,14;-0,46;623,76;623,76;620,19;3.820.188;
23.10.2015;624,04;-0,80;626,22;626,28;621,01;6.498.359;
22.10.2015;629,07;0,21;626,03;629,21;625,88;6.300.416;
21.10.2015;627,75;0,08;627,25;630,58;625,79;4.618.717;
20.10.2015;627,26;-0,25;628,41;629,98;627,02;4.450.918;
19.10.2015;628,81;-0,23;630,28;630,60;628,10;21.574.020;
16.10.2015;630,28;0,43;624,82;631,59;624,82;9.762.525;
15.10.2015;627,56;-0,27;630,24;630,44;625,65;266.189.478;
14.10.2015;629,28;-0,31;631,21;632,30;623,21;12.961.466;
13.10.2015;631,21;-0,18;632,37;632,69;630,55;3.420.710;
12.10.2015;632,34;0,19;632,51;634,75;630,36;11.522.020;
09.10.2015;631,15;0,21;629,47;634,41;627,69;13.209.956;
08.10.2015;629,81;0,19;628,18;632,13;627,56;11.064.683;
07.10.2015;628,61;0,30;625,63;629,78;625,63;29.300.158;
06.10.2015;626,72;0,08;626,70;627,85;626,70;4.073.510;
05.10.2015;626,23;-0,24;627,70;629,62;625,23;5.598.601;
02.10.2015;627,74;0,04;627,46;628,90;624,37;14.132.091;
01.10.2015;627,48;-0,13;627,98;629,59;625,03;15.553.575;
30.09.2015;628,32;-0,06;626,65;628,77;625,55;14.468.187;
29.09.2015;628,70;-0,17;629,88;630,78;626,82;17.188.715;
28.09.2015;629,74;0,05;628,08;632,10;628,08;6.208.092;
25.09.2015;629,42;0,26;627,81;630,99;626,63;40.441.798;
24.09.2015;627,80;0,25;627,41;629,72;626,76;80.343.140;
23.09.2015;626,22;0,16;625,36;627,34;622,02;17.811.946;
22.09.2015;625,24;0,26;622,26;627,13;622,26;159.799.802;
21.09.2015;623,60;1,03;615,25;627,08;615,25;20.364.821;
18.09.2015;617,26;0,40;614,75;621,48;614,51;29.890.646;
17.09.2015;614,81;-0,06;614,15;617,83;612,90;5.236.093;
16.09.2015;615,16;-1,00;619,70;622,01;610,09;3.222.853;
15.09.2015;621,37;-1,52;630,99;631,43;617,00;6.222.594;
14.09.2015;630,99;-0,68;635,31;635,98;630,82;14.597.414;
11.09.2015;635,31;-0,39;637,79;637,79;635,31;5.699.070;
10.09.2015;637,82;-0,07;638,27;639,32;637,20;3.129.439;
09.09.2015;638,27;0,43;635,54;640,68;635,54;9.642.339;
08.09.2015;635,54;-0,50;637,70;638,11;635,54;11.069.951;
07.09.2015;638,75;0,16;636,16;638,97;636,16;8.993.718;
04.09.2015;637,76;-0,16;638,02;640,34;636,65;24.062.720;
03.09.2015;638,78;-0,19;639,01;639,39;637,40;3.398.850;
02.09.2015;639,97;0,58;638,33;641,71;638,32;44.892.999;
01.09.2015;636,30;0,36;633,09;639,93;633,09;10.364.372;
31.08.2015;634,04;-0,58;637,75;640,84;629,10;10.538.822;
28.08.2015;637,75;0,00;637,24;643,05;634,67;180.823.437;
27.08.2015;637,77;0,14;636,87;641,83;635,56;20.736.308;
26.08.2015;636,87;0,40;634,34;639,24;631,69;8.049.006;
25.08.2015;634,34;-1,59;643,12;648,14;630,12;37.643.653;
24.08.2015;644,61;-1,52;654,23;654,23;642,98;15.931.483;
21.08.2015;654,58;-0,33;657,77;657,81;653,50;19.649.534;
20.08.2015;656,75;0,04;658,06;659,21;655,87;13.326.229;
19.08.2015;656,50;-0,48;659,64;659,83;654,17;23.881.579;
18.08.2015;659,64;0,10;657,44;661,33;656,79;11.107.706;
17.08.2015;658,96;-0,02;659,07;661,00;656,93;60.524.855;
14.08.2015;659,07;0,50;654,70;661,77;654,70;9.723.369;
13.08.2015;655,81;0,92;650,89;655,81;650,89;306.299.205;
12.08.2015;649,86;-0,55;653,29;654,23;644,77;6.647.196;
11.08.2015;653,48;0,49;650,28;653,97;646,91;26.942.610;
10.08.2015;650,28;0,31;647,65;652,78;647,64;3.708.518;
07.08.2015;648,25;-0,32;649,50;650,07;648,25;6.399.475;
06.08.2015;650,34;-0,32;654,18;655,52;649,46;24.949.613;
05.08.2015;652,40;-0,04;652,97;656,05;650,12;9.648.580;
04.08.2015;652,67;0,11;653,33;653,83;648,25;22.200.399;
03.08.2015;651,98;-0,41;654,17;656,65;648,76;10.195.054;
31.07.2015;654,67;0,17;652,95;656,24;652,95;9.420.334;
30.07.2015;653,55;-0,04;653,08;655,79;652,38;38.136.093;
29.07.2015;653,81;0,23;653,64;656,59;652,85;24.140.287;
28.07.2015;652,32;-0,04;652,57;653,08;648,91;4.089.346;
27.07.2015;652,56;-0,40;654,36;655,34;649,67;586.689.091;
24.07.2015;655,21;-0,25;656,85;658,24;653,02;3.316.427;
23.07.2015;656,85;-0,03;654,16;657,91;654,16;3.922.528;
22.07.2015;657,04;0,18;654,72;657,74;653,94;16.375.377;
21.07.2015;655,84;0,07;655,39;657,48;653,57;3.012.137;
20.07.2015;655,39;0,08;654,72;658,03;653,85;5.322.381;
17.07.2015;654,89;0,32;652,61;658,00;651,64;14.504.616;
16.07.2015;652,80;-0,05;651,67;655,37;649,52;8.790.696;
15.07.2015;653,15;-0,18;653,24;660,15;651,76;8.169.269;
14.07.2015;654,36;0,85;646,92;655,99;646,92;29.283.414;
13.07.2015;648,82;0,47;645,54;654,56;643,93;6.673.657;
10.07.2015;645,76;-0,11;646,66;652,32;641,56;6.689.500;
09.07.2015;646,44;0,17;645,32;649,09;643,22;7.852.393;
08.07.2015;645,32;0,92;636,42;650,76;636,42;4.007.283;
07.07.2015;639,41;0,47;636,26;642,35;633,64;14.743.990;
06.07.2015;636,43;-0,18;635,85;641,43;632,88;13.808.998;
03.07.2015;637,58;0,02;637,43;639,96;635,38;7.549.887;
02.07.2015;637,44;0,17;636,35;640,06;635,92;5.922.714;
01.07.2015;636,36;-1,46;643,67;647,69;636,36;36.542.342;
30.06.2015;645,79;-0,86;647,96;651,29;645,79;4.535.682;
29.06.2015;651,42;-1,20;659,49;659,49;650,39;10.123.903;
26.06.2015;659,30;-1,92;666,59;668,56;659,07;3.819.442;
25.06.2015;672,18;-1,18;668,01;672,18;660,86;9.741.678;
24.06.2015;680,23;-0,30;673,78;684,93;672,08;8.191.793;
23.06.2015;682,31;1,04;681,31;686,70;679,52;4.782.575;
22.06.2015;675,30;0,22;673,48;682,30;672,69;10.644.586;
19.06.2015;673,84;-0,53;677,70;680,49;673,84;12.760.327;
18.06.2015;677,46;0,39;675,98;680,88;675,98;9.258.215;
17.06.2015;674,84;-0,95;681,04;681,66;674,84;22.368.556;
16.06.2015;681,29;-1,16;687,68;689,49;680,83;29.091.122;
15.06.2015;689,26;-0,50;691,92;694,16;687,69;8.066.567;
12.06.2015;692,70;-0,37;695,26;699,54;690,93;7.248.178;
11.06.2015;695,26;0,53;691,42;697,43;683,47;34.191.721;
10.06.2015;691,62;-0,67;691,92;696,18;687,16;9.339.629;
09.06.2015;696,26;-0,16;697,76;700,52;691,95;36.934.312;
08.06.2015;697,36;-0,06;693,26;703,83;693,26;16.916.287;
05.06.2015;697,78;-0,08;698,54;701,59;686,19;9.928.076;
04.06.2015;698,33;-0,89;702,92;705,44;697,36;13.925.522;
03.06.2015;704,63;0,43;698,50;708,36;698,47;43.009.652;
02.06.2015;701,60;-0,58;705,45;706,21;698,66;8.524.607;
01.06.2015;705,72;-0,40;710,26;710,26;704,20;31.661.636;
29.05.2015;708,57;-0,36;706,73;711,03;706,73;8.052.376;
28.05.2015;711,11;0,17;708,10;712,90;707,89;22.219.849;
27.05.2015;709,91;-0,99;717,21;717,61;704,37;36.049.861;
26.05.2015;717,01;-0,73;722,27;724,91;712,42;15.770.861;
25.05.2015;722,27;0,57;718,32;722,66;711,68;9.577.489;
22.05.2015;718,18;-0,65;725,21;725,21;715,46;17.458.470;
21.05.2015;722,86;-0,21;723,74;725,79;719,93;86.951.692;
20.05.2015;724,37;0,33;720,63;726,66;720,63;7.057.188;
19.05.2015;721,99;-0,78;727,84;727,84;719,92;92.528.784;
18.05.2015;727,70;0,87;721,41;733,52;721,41;25.394.977;
15.05.2015;721,41;-0,36;718,90;729,11;715,89;38.538.643;
14.05.2015;723,99;1,09;715,40;727,07;715,40;15.128.593;
13.05.2015;716,18;1,21;708,35;721,21;708,35;37.315.068;
12.05.2015;707,59;-0,15;708,68;710,71;704,93;42.308.706;
11.05.2015;708,67;-0,39;711,11;713,92;706,31;10.035.856;
08.05.2015;711,45;0,29;707,57;713,20;705,32;37.289.843;
07.05.2015;709,37;0,72;704,29;716,51;704,29;98.354.507;
06.05.2015;704,29;0,02;704,12;707,76;701,96;18.943.666;
05.05.2015;704,12;0,10;702,06;709,98;702,06;21.848.412;
04.05.2015;703,40;0,55;695,78;710,43;695,78;11.441.661;
30.04.2015;699,52;-0,26;698,98;706,51;696,26;41.181.628;
29.04.2015;701,36;-0,32;702,20;709,93;701,36;40.220.012;
28.04.2015;703,60;-0,51;707,33;718,86;699,16;21.086.798;
27.04.2015;707,20;-1,77;719,31;719,31;703,91;13.784.334;
24.04.2015;719,94;-0,37;723,77;727,17;718,03;12.999.701;
23.04.2015;722,59;-0,54;726,54;726,54;719,65;13.982.832;
22.04.2015;726,54;0,07;726,02;729,66;723,86;23.344.707;
21.04.2015;726,02;-0,52;726,25;728,62;719,38;25.564.032;
20.04.2015;729,84;-0,77;731,13;736,02;726,96;52.404.510;
17.04.2015;735,50;-1,49;748,41;749,45;730,68;63.482.193;
16.04.2015;746,63;1,00;746,29;756,67;739,28;49.338.713;
15.04.2015;739,24;1,32;730,58;747,76;730,58;53.399.669;
14.04.2015;729,60;1,42;717,68;732,17;717,68;43.919.783;
09.04.2015;719,38;0,51;714,62;723,79;714,62;65.239.786;
08.04.2015;715,74;2,84;695,64;720,76;695,64;36.960.580;
07.04.2015;695,96;1,16;687,97;705,76;684,60;31.741.171;
06.04.2015;687,97;1,21;678,38;691,15;678,38;13.841.988;
03.04.2015;679,76;0,96;673,29;684,18;672,83;13.477.400;
02.04.2015;673,29;0,67;667,63;676,72;665,78;10.484.057;
01.04.2015;668,84;0,33;666,67;674,57;666,67;9.398.784;
31.03.2015;666,67;0,54;663,06;667,84;660,88;20.199.070;
30.03.2015;663,06;-0,38;665,60;666,99;662,66;4.664.997;
27.03.2015;665,60;-0,01;661,77;668,31;661,77;20.167.778;
26.03.2015;665,64;0,67;662,56;673,88;658,86;3.397.623.919;
25.03.2015;661,19;0,64;658,54;663,47;658,52;40.606.469;
24.03.2015;656,96;0,29;652,23;657,93;650,36;95.380.658;
23.03.2015;655,03;0,10;653,52;657,61;652,45;9.453.266;
20.03.2015;654,37;-0,02;654,67;656,76;652,15;24.745.655;
19.03.2015;654,48;0,30;651,83;654,75;651,05;11.770.952;
18.03.2015;652,51;-0,10;650,30;655,60;650,30;14.465.581;
17.03.2015;653,14;-0,44;654,89;656,07;651,81;41.183.390;
16.03.2015;656,04;-0,79;660,64;660,64;651,59;64.420.576;
13.03.2015;661,29;0,06;658,88;662,32;658,88;5.691.613;
12.03.2015;660,89;-0,38;663,40;663,40;658,62;21.762.728;
11.03.2015;663,40;-0,44;666,32;666,51;660,69;14.084.571;
10.03.2015;666,32;-0,48;667,95;669,48;659,89;10.019.026;
09.03.2015;669,53;-0,36;672,34;673,57;668,18;15.099.751;
06.03.2015;671,96;1,03;661,90;674,54;661,90;30.405.861;
05.03.2015;665,09;-0,24;666,69;666,69;662,14;19.936.147;
04.03.2015;666,69;0,33;664,49;669,87;664,49;25.792.971;
03.03.2015;664,49;0,41;661,96;668,08;661,96;26.154.755;
02.03.2015;661,80;0,58;658,53;662,32;657,78;15.942.850;
27.02.2015;658,01;-0,43;659,28;660,13;657,85;6.345.017;
26.02.2015;660,87;0,11;659,39;661,37;656,10;25.210.270;
25.02.2015;660,12;0,56;655,77;663,32;655,69;46.613.347;
24.02.2015;656,44;-0,63;660,91;661,48;655,84;45.780.211;
23.02.2015;660,63;-0,08;663,03;663,28;659,87;42.483.604;
20.02.2015;661,17;-0,23;662,77;663,33;660,32;134.275.084;
19.02.2015;662,70;0,00;661,78;664,64;659,56;12.780.519;
18.02.2015;662,70;-0,49;666,53;666,76;662,70;6.790.729;
13.02.2015;665,93;0,03;664,80;668,99;664,09;52.148.686;
12.02.2015;665,75;0,18;663,68;667,66;663,68;17.215.348;
11.02.2015;664,57;-0,12;665,19;665,74;662,19;11.791.577;
10.02.2015;665,36;-0,06;665,74;666,35;663,96;20.116.298;
09.02.2015;665,74;0,23;663,35;666,88;663,35;31.385.717;
06.02.2015;664,24;0,62;659,71;666,51;659,71;36.774.998;
05.02.2015;660,13;-0,16;660,06;662,43;658,23;29.036.753;
04.02.2015;661,19;-0,06;659,88;663,27;659,06;47.252.587;
03.02.2015;661,58;-0,62;665,63;665,63;660,64;36.487.064;
02.02.2015;665,68;0,21;664,14;667,74;663,43;11.793.457;
30.01.2015;664,27;-0,38;665,02;667,47;656,80;26.235.959;
29.01.2015;666,78;-0,23;666,43;668,11;665,49;25.215.681;
28.01.2015;668,32;-0,30;670,06;672,44;667,29;30.454.228;
27.01.2015;670,31;1,20;668,86;670,31;666,39;46.580.015;
26.01.2015;662,38;0,55;658,00;669,14;654,19;34.587.130;
23.01.2015;658,77;2,11;651,97;660,70;651,25;50.139.200;
22.01.2015;645,15;0,35;642,88;646,69;642,88;18.676.852;
21.01.2015;642,88;-0,39;645,22;645,55;642,55;13.025.551;
20.01.2015;645,39;-0,77;649,69;649,93;645,39;10.083.641;
19.01.2015;650,42;-1,42;656,21;657,42;647,87;7.823.385;
16.01.2015;659,78;0,63;654,25;659,78;654,25;33.618.133;
15.01.2015;655,63;-0,14;655,98;657,28;654,43;15.629.318;
14.01.2015;656,56;-0,36;658,90;658,90;655,37;14.527.413;
13.01.2015;658,94;-0,44;661,88;661,88;655,17;25.623.318;
12.01.2015;661,88;0,68;656,06;663,89;655,46;5.712.674;
09.01.2015;657,43;-0,24;658,98;659,14;653,59;39.259.395;
08.01.2015;658,98;-0,11;657,68;659,39;657,68;1.117.200;
06.01.2015;659,70;-1,17;665,27;666,69;657,39;1.898.907;
05.01.2015;667,49;0,07;660,94;670,43;660,77;14.244.961;
31.12.2014;667,02;1,14;665,55;671,37;664,83;14.964.444;
